id,nome,sku,preco_original,preco_promocional,categorias,descricao,url,timestamp,http_status
natural-colors-cielo,NATURAL COLORS - Cielo,natural-colors-cielo,,,,"As lentes coloridas Natural Colors são lentes de acabamento primoroso e efeito altamente natural. Com suas 15 cores suaves e delicado aro ao redor da área externa da íris, Natural Colors é a lente que oferece beleza e ampla opção de graus, além de lentes tóricas fabricadas sob encomenda para o paciente, disponíveis nestas cores: Mel; Ocre; Grafite; Ice; Topázio; Quartzo; Cristal; Âmbar; Avelã; Jade; Safira; Búzios; Ipanema; Cielo; Ágata. As imagens do teste virtual são meramente ilustrativas - as cores podem variar de acordo com a cor original da íris do usuário.",https://solotica.com.br/produto/natural-colors/,2026-01-30T20:00:30.197Z,200
natural-colors-ipanema,NATURAL COLORS - Ipanema,natural-colors-ipanema,,,,"As lentes coloridas Natural Colors são lentes de acabamento primoroso e efeito altamente natural. Com suas 15 cores suaves e delicado aro ao redor da área externa da íris, Natural Colors é a lente que oferece beleza e ampla opção de graus, além de lentes tóricas fabricadas sob encomenda para o paciente, disponíveis nestas cores: Mel; Ocre; Grafite; Ice; Topázio; Quartzo; Cristal; Âmbar; Avelã; Jade; Safira; Búzios; Ipanema; Cielo; Ágata. As imagens do teste virtual são meramente ilustrativas - as cores podem variar de acordo com a cor original da íris do usuário.",https://solotica.com.br/produto/natural-colors/,2026-01-30T20:00:30.197Z,200
natural-colors-jade,NATURAL COLORS - Jade,natural-colors-jade,,,,"As lentes coloridas Natural Colors são lentes de acabamento primoroso e efeito altamente natural. Com suas 15 cores suaves e delicado aro ao redor da área externa da íris, Natural Colors é a lente que oferece beleza e ampla opção de graus, além de lentes tóricas fabricadas sob encomenda para o paciente, disponíveis nestas cores: Mel; Ocre; Grafite; Ice; Topázio; Quartzo; Cristal; Âmbar; Avelã; Jade; Safira; Búzios; Ipanema; Cielo; Ágata. As imagens do teste virtual são meramente ilustrativas - as cores podem variar de acordo com a cor original da íris do usuário.",https://solotica.com.br/produto/natural-colors/,2026-01-30T20:00:30.197Z,200
natural-colors-safira,NATURAL COLORS - Safira,natural-colors-safira,,,,"As lentes coloridas Natural Colors são lentes de acabamento primoroso e efeito altamente natural. Com suas 15 cores suaves e delicado aro ao redor da área externa da íris, Natural Colors é a lente que oferece beleza e ampla opção de graus, além de lentes tóricas fabricadas sob encomenda para o paciente, disponíveis nestas cores: Mel; Ocre; Grafite; Ice; Topázio; Quartzo; Cristal; Âmbar; Avelã; Jade; Safira; Búzios; Ipanema; Cielo; Ágata. As imagens do teste virtual são meramente ilustrativas - as cores podem variar de acordo com a cor original da íris do usuário.",https://solotica.com.br/produto/natural-colors/,2026-01-30T20:00:30.197Z,200
natural-colors-ágata,NATURAL COLORS - Ágata,natural-colors-ágata,,,,"As lentes coloridas Natural Colors são lentes de acabamento primoroso e efeito altamente natural. Com suas 15 cores suaves e delicado aro ao redor da área externa da íris, Natural Colors é a lente que oferece beleza e ampla opção de graus, além de lentes tóricas fabricadas sob encomenda para o paciente, disponíveis nestas cores: Mel; Ocre; Grafite; Ice; Topázio; Quartzo; Cristal; Âmbar; Avelã; Jade; Safira; Búzios; Ipanema; Cielo; Ágata. As imagens do teste virtual são meramente ilustrativas - as cores podem variar de acordo com a cor original da íris do usuário.",https://solotica.com.br/produto/natural-colors/,2026-01-30T20:00:30.197Z,200
hidrocor-ambar,HIDROCOR - Ambar,hidrocor-ambar,,,,"As lentes Hidrocor apresentam cores muito suaves e que se mesclam com a cor natural dos olhos, causando efeitos impressionantes.Muitas opções de cores e graus, além da opção de lentes tóricas, para atender pacientes que necessitam correção visual Lentes disponíveis nestas cores: Mel; Ocre; Grafite; Ice; Topázio; Aquamarine; Quartzo; Cristal; Âmbar; Avelã; Jade; Safira; Búzios; Copacabana; Ipanema; Parati; Cielo; Ágata. As imagens do teste virtual são meramente ilustrativas - as cores podem variar de acordo com a cor original da íris do usuário.",https://solotica.com.br/produto/hidrocor/,2026-01-30T20:00:33.722Z,200
hidrocor-avelã,HIDROCOR - Avelã,hidrocor-avelã,,,,"As lentes Hidrocor apresentam cores muito suaves e que se mesclam com a cor natural dos olhos, causando efeitos impressionantes.Muitas opções de cores e graus, além da opção de lentes tóricas, para atender pacientes que necessitam correção visual Lentes disponíveis nestas cores: Mel; Ocre; Grafite; Ice; Topázio; Aquamarine; Quartzo; Cristal; Âmbar; Avelã; Jade; Safira; Búzios; Copacabana; Ipanema; Parati; Cielo; Ágata. As imagens do teste virtual são meramente ilustrativas - as cores podem variar de acordo com a cor original da íris do usuário.",https://solotica.com.br/produto/hidrocor/,2026-01-30T20:00:33.722Z,200
hidrocor-cristal,HIDROCOR - Cristal,hidrocor-cristal,,,,"As lentes Hidrocor apresentam cores muito suaves e que se mesclam com a cor natural dos olhos, causando efeitos impressionantes.Muitas opções de cores e graus, além da opção de lentes tóricas, para atender pacientes que necessitam correção visual Lentes disponíveis nestas cores: Mel; Ocre; Grafite; Ice; Topázio; Aquamarine; Quartzo; Cristal; Âmbar; Avelã; Jade; Safira; Búzios; Copacabana; Ipanema; Parati; Cielo; Ágata. As imagens do teste virtual são meramente ilustrativas - as cores podem variar de acordo com a cor original da íris do usuário.",https://solotica.com.br/produto/hidrocor/,2026-01-30T20:00:33.722Z,200
hidrocor-grafite,HIDROCOR - Grafite,hidrocor-grafite,,,,"As lentes Hidrocor apresentam cores muito suaves e que se mesclam com a cor natural dos olhos, causando efeitos impressionantes.Muitas opções de cores e graus, além da opção de lentes tóricas, para atender pacientes que necessitam correção visual Lentes disponíveis nestas cores: Mel; Ocre; Grafite; Ice; Topázio; Aquamarine; Quartzo; Cristal; Âmbar; Avelã; Jade; Safira; Búzios; Copacabana; Ipanema; Parati; Cielo; Ágata. As imagens do teste virtual são meramente ilustrativas - as cores podem variar de acordo com a cor original da íris do usuário.",https://solotica.com.br/produto/hidrocor/,2026-01-30T20:00:33.722Z,200
hidrocor-mel,HIDROCOR - Mel,hidrocor-mel,,,,"As lentes Hidrocor apresentam cores muito suaves e que se mesclam com a cor natural dos olhos, causando efeitos impressionantes.Muitas opções de cores e graus, além da opção de lentes tóricas, para atender pacientes que necessitam correção visual Lentes disponíveis nestas cores: Mel; Ocre; Grafite; Ice; Topázio; Aquamarine; Quartzo; Cristal; Âmbar; Avelã; Jade; Safira; Búzios; Copacabana; Ipanema; Parati; Cielo; Ágata. As imagens do teste virtual são meramente ilustrativas - as cores podem variar de acordo com a cor original da íris do usuário.",https://solotica.com.br/produto/hidrocor/,2026-01-30T20:00:33.722Z,200
hidrocor-ocre,HIDROCOR - Ocre,hidrocor-ocre,,,,"As lentes Hidrocor apresentam cores muito suaves e que se mesclam com a cor natural dos olhos, causando efeitos impressionantes.Muitas opções de cores e graus, além da opção de lentes tóricas, para atender pacientes que necessitam correção visual Lentes disponíveis nestas cores: Mel; Ocre; Grafite; Ice; Topázio; Aquamarine; Quartzo; Cristal; Âmbar; Avelã; Jade; Safira; Búzios; Copacabana; Ipanema; Parati; Cielo; Ágata. As imagens do teste virtual são meramente ilustrativas - as cores podem variar de acordo com a cor original da íris do usuário.",https://solotica.com.br/produto/hidrocor/,2026-01-30T20:00:33.722Z,200
hidrocor-quartzo,HIDROCOR - Quartzo,hidrocor-quartzo,,,,"As lentes Hidrocor apresentam cores muito suaves e que se mesclam com a cor natural dos olhos, causando efeitos impressionantes.Muitas opções de cores e graus, além da opção de lentes tóricas, para atender pacientes que necessitam correção visual Lentes disponíveis nestas cores: Mel; Ocre; Grafite; Ice; Topázio; Aquamarine; Quartzo; Cristal; Âmbar; Avelã; Jade; Safira; Búzios; Copacabana; Ipanema; Parati; Cielo; Ágata. As imagens do teste virtual são meramente ilustrativas - as cores podem variar de acordo com a cor original da íris do usuário.",https://solotica.com.br/produto/hidrocor/,2026-01-30T20:00:33.722Z,200
hidrocor-topázio,HIDROCOR - Topázio,hidrocor-topázio,,,,"As lentes Hidrocor apresentam cores muito suaves e que se mesclam com a cor natural dos olhos, causando efeitos impressionantes.Muitas opções de cores e graus, além da opção de lentes tóricas, para atender pacientes que necessitam correção visual Lentes disponíveis nestas cores: Mel; Ocre; Grafite; Ice; Topázio; Aquamarine; Quartzo; Cristal; Âmbar; Avelã; Jade; Safira; Búzios; Copacabana; Ipanema; Parati; Cielo; Ágata. As imagens do teste virtual são meramente ilustrativas - as cores podem variar de acordo com a cor original da íris do usuário.",https://solotica.com.br/produto/hidrocor/,2026-01-30T20:00:33.722Z,200
hidrocor-ice,HIDROCOR - Ice,hidrocor-ice,,,,"As lentes Hidrocor apresentam cores muito suaves e que se mesclam com a cor natural dos olhos, causando efeitos impressionantes.Muitas opções de cores e graus, além da opção de lentes tóricas, para atender pacientes que necessitam correção visual Lentes disponíveis nestas cores: Mel; Ocre; Grafite; Ice; Topázio; Aquamarine; Quartzo; Cristal; Âmbar; Avelã; Jade; Safira; Búzios; Copacabana; Ipanema; Parati; Cielo; Ágata. As imagens do teste virtual são meramente ilustrativas - as cores podem variar de acordo com a cor original da íris do usuário.",https://solotica.com.br/produto/hidrocor/,2026-01-30T20:00:33.722Z,200
hidrocor-safira,HIDROCOR - Safira,hidrocor-safira,,,,"As lentes Hidrocor apresentam cores muito suaves e que se mesclam com a cor natural dos olhos, causando efeitos impressionantes.Muitas opções de cores e graus, além da opção de lentes tóricas, para atender pacientes que necessitam correção visual Lentes disponíveis nestas cores: Mel; Ocre; Grafite; Ice; Topázio; Aquamarine; Quartzo; Cristal; Âmbar; Avelã; Jade; Safira; Búzios; Copacabana; Ipanema; Parati; Cielo; Ágata. As imagens do teste virtual são meramente ilustrativas - as cores podem variar de acordo com a cor original da íris do usuário.",https://solotica.com.br/produto/hidrocor/,2026-01-30T20:00:33.722Z,200
hidrocor-aquamarine,HIDROCOR - Aquamarine,hidrocor-aquamarine,,,,"As lentes Hidrocor apresentam cores muito suaves e que se mesclam com a cor natural dos olhos, causando efeitos impressionantes.Muitas opções de cores e graus, além da opção de lentes tóricas, para atender pacientes que necessitam correção visual Lentes disponíveis nestas cores: Mel; Ocre; Grafite; Ice; Topázio; Aquamarine; Quartzo; Cristal; Âmbar; Avelã; Jade; Safira; Búzios; Copacabana; Ipanema; Parati; Cielo; Ágata. As imagens do teste virtual são meramente ilustrativas - as cores podem variar de acordo com a cor original da íris do usuário.",https://solotica.com.br/produto/hidrocor/,2026-01-30T20:00:33.722Z,200
hidrocor-jade,HIDROCOR - Jade,hidrocor-jade,,,,"As lentes Hidrocor apresentam cores muito suaves e que se mesclam com a cor natural dos olhos, causando efeitos impressionantes.Muitas opções de cores e graus, além da opção de lentes tóricas, para atender pacientes que necessitam correção visual Lentes disponíveis nestas cores: Mel; Ocre; Grafite; Ice; Topázio; Aquamarine; Quartzo; Cristal; Âmbar; Avelã; Jade; Safira; Búzios; Copacabana; Ipanema; Parati; Cielo; Ágata. As imagens do teste virtual são meramente ilustrativas - as cores podem variar de acordo com a cor original da íris do usuário.",https://solotica.com.br/produto/hidrocor/,2026-01-30T20:00:33.722Z,200
hidrocor-copacabana,HIDROCOR - Copacabana,hidrocor-copacabana,,,,"As lentes Hidrocor apresentam cores muito suaves e que se mesclam com a cor natural dos olhos, causando efeitos impressionantes.Muitas opções de cores e graus, além da opção de lentes tóricas, para atender pacientes que necessitam correção visual Lentes disponíveis nestas cores: Mel; Ocre; Grafite; Ice; Topázio; Aquamarine; Quartzo; Cristal; Âmbar; Avelã; Jade; Safira; Búzios; Copacabana; Ipanema; Parati; Cielo; Ágata. As imagens do teste virtual são meramente ilustrativas - as cores podem variar de acordo com a cor original da íris do usuário.",https://solotica.com.br/produto/hidrocor/,2026-01-30T20:00:33.722Z,200
hidrocor-parati,HIDROCOR - Parati,hidrocor-parati,,,,"As lentes Hidrocor apresentam cores muito suaves e que se mesclam com a cor natural dos olhos, causando efeitos impressionantes.Muitas opções de cores e graus, além da opção de lentes tóricas, para atender pacientes que necessitam correção visual Lentes disponíveis nestas cores: Mel; Ocre; Grafite; Ice; Topázio; Aquamarine; Quartzo; Cristal; Âmbar; Avelã; Jade; Safira; Búzios; Copacabana; Ipanema; Parati; Cielo; Ágata. As imagens do teste virtual são meramente ilustrativas - as cores podem variar de acordo com a cor original da íris do usuário.",https://solotica.com.br/produto/hidrocor/,2026-01-30T20:00:33.722Z,200
hidrocor-ipanema,HIDROCOR - Ipanema,hidrocor-ipanema,,,,"As lentes Hidrocor apresentam cores muito suaves e que se mesclam com a cor natural dos olhos, causando efeitos impressionantes.Muitas opções de cores e graus, além da opção de lentes tóricas, para atender pacientes que necessitam correção visual Lentes disponíveis nestas cores: Mel; Ocre; Grafite; Ice; Topázio; Aquamarine; Quartzo; Cristal; Âmbar; Avelã; Jade; Safira; Búzios; Copacabana; Ipanema; Parati; Cielo; Ágata. As imagens do teste virtual são meramente ilustrativas - as cores podem variar de acordo com a cor original da íris do usuário.",https://solotica.com.br/produto/hidrocor/,2026-01-30T20:00:33.722Z,200
hidrocor-búzios,HIDROCOR - Búzios,hidrocor-búzios,,,,"As lentes Hidrocor apresentam cores muito suaves e que se mesclam com a cor natural dos olhos, causando efeitos impressionantes.Muitas opções de cores e graus, além da opção de lentes tóricas, para atender pacientes que necessitam correção visual Lentes disponíveis nestas cores: Mel; Ocre; Grafite; Ice; Topázio; Aquamarine; Quartzo; Cristal; Âmbar; Avelã; Jade; Safira; Búzios; Copacabana; Ipanema; Parati; Cielo; Ágata. As imagens do teste virtual são meramente ilustrativas - as cores podem variar de acordo com a cor original da íris do usuário.",https://solotica.com.br/produto/hidrocor/,2026-01-30T20:00:33.722Z,200
hidrocor-ágata,HIDROCOR - Ágata,hidrocor-ágata,,,,"As lentes Hidrocor apresentam cores muito suaves e que se mesclam com a cor natural dos olhos, causando efeitos impressionantes.Muitas opções de cores e graus, além da opção de lentes tóricas, para atender pacientes que necessitam correção visual Lentes disponíveis nestas cores: Mel; Ocre; Grafite; Ice; Topázio; Aquamarine; Quartzo; Cristal; Âmbar; Avelã; Jade; Safira; Búzios; Copacabana; Ipanema; Parati; Cielo; Ágata. As imagens do teste virtual são meramente ilustrativas - as cores podem variar de acordo com a cor original da íris do usuário.",https://solotica.com.br/produto/hidrocor/,2026-01-30T20:00:33.722Z,200
hidrocor-cielo,HIDROCOR - Cielo,hidrocor-cielo,,,,"As lentes Hidrocor apresentam cores muito suaves e que se mesclam com a cor natural dos olhos, causando efeitos impressionantes.Muitas opções de cores e graus, além da opção de lentes tóricas, para atender pacientes que necessitam correção visual Lentes disponíveis nestas cores: Mel; Ocre; Grafite; Ice; Topázio; Aquamarine; Quartzo; Cristal; Âmbar; Avelã; Jade; Safira; Búzios; Copacabana; Ipanema; Parati; Cielo; Ágata. As imagens do teste virtual são meramente ilustrativas - as cores podem variar de acordo com a cor original da íris do usuário.",https://solotica.com.br/produto/hidrocor/,2026-01-30T20:00:33.722Z,200
hidrocor-mensal-âmbar,HIDROCOR MENSAL - Âmbar,hidrocor-mensal-âmbar,,,,"Hidrocor Mensal é a nova geração das lentes Hidrocor, agora disponíveis em troca mensal: Âmbar; Cristal; Ocre; Quartzo; Topázio. As imagens do teste virtual são meramente ilustrativas - as cores podem variar de acordo com a cor original da íris do usuário.",https://solotica.com.br/produto/hidrocor-mensal/,2026-01-30T20:00:36.718Z,200
hidrocor-mensal-cristal,HIDROCOR MENSAL - Cristal,hidrocor-mensal-cristal,,,,"Hidrocor Mensal é a nova geração das lentes Hidrocor, agora disponíveis em troca mensal: Âmbar; Cristal; Ocre; Quartzo; Topázio. As imagens do teste virtual são meramente ilustrativas - as cores podem variar de acordo com a cor original da íris do usuário.",https://solotica.com.br/produto/hidrocor-mensal/,2026-01-30T20:00:36.718Z,200
hidrocor-mensal-ocre,HIDROCOR MENSAL - Ocre,hidrocor-mensal-ocre,,,,"Hidrocor Mensal é a nova geração das lentes Hidrocor, agora disponíveis em troca mensal: Âmbar; Cristal; Ocre; Quartzo; Topázio. As imagens do teste virtual são meramente ilustrativas - as cores podem variar de acordo com a cor original da íris do usuário.",https://solotica.com.br/produto/hidrocor-mensal/,2026-01-30T20:00:36.718Z,200
hidrocor-mensal-quartzo,HIDROCOR MENSAL - Quartzo,hidrocor-mensal-quartzo,,,,"Hidrocor Mensal é a nova geração das lentes Hidrocor, agora disponíveis em troca mensal: Âmbar; Cristal; Ocre; Quartzo; Topázio. As imagens do teste virtual são meramente ilustrativas - as cores podem variar de acordo com a cor original da íris do usuário.",https://solotica.com.br/produto/hidrocor-mensal/,2026-01-30T20:00:36.719Z,200
hidrocor-mensal-topázio,HIDROCOR MENSAL - Topázio,hidrocor-mensal-topázio,,,,"Hidrocor Mensal é a nova geração das lentes Hidrocor, agora disponíveis em troca mensal: Âmbar; Cristal; Ocre; Quartzo; Topázio. As imagens do teste virtual são meramente ilustrativas - as cores podem variar de acordo com a cor original da íris do usuário.",https://solotica.com.br/produto/hidrocor-mensal/,2026-01-30T20:00:36.719Z,200
solflex-natural-colors-mel,SOLFLEX NATURAL COLORS - Mel,solflex-natural-colors-mel,,,,Lentes coloridas mensais (troca programada) em sete cores fantásticas: Mel; Ocre; Quartzo; Esmeralda; Cristal; Topázio; Verde. As imagens do teste virtual são meramente ilustrativas - as cores podem variar de acordo com a cor original da íris do usuário.,https://solotica.com.br/produto/solflex-natural-colors/,2026-01-30T20:00:39.901Z,200
solflex-natural-colors-esmeralda,SOLFLEX NATURAL COLORS - Esmeralda,solflex-natural-colors-esmeralda,,,,Lentes coloridas mensais (troca programada) em sete cores fantásticas: Mel; Ocre; Quartzo; Esmeralda; Cristal; Topázio; Verde. As imagens do teste virtual são meramente ilustrativas - as cores podem variar de acordo com a cor original da íris do usuário.,https://solotica.com.br/produto/solflex-natural-colors/,2026-01-30T20:00:39.901Z,200
solflex-natural-colors-topázio,SOLFLEX NATURAL COLORS - Topázio,solflex-natural-colors-topázio,,,,Lentes coloridas mensais (troca programada) em sete cores fantásticas: Mel; Ocre; Quartzo; Esmeralda; Cristal; Topázio; Verde. As imagens do teste virtual são meramente ilustrativas - as cores podem variar de acordo com a cor original da íris do usuário.,https://solotica.com.br/produto/solflex-natural-colors/,2026-01-30T20:00:39.901Z,200
solflex-natural-colors-verde,SOLFLEX NATURAL COLORS - Verde,solflex-natural-colors-verde,,,,Lentes coloridas mensais (troca programada) em sete cores fantásticas: Mel; Ocre; Quartzo; Esmeralda; Cristal; Topázio; Verde. As imagens do teste virtual são meramente ilustrativas - as cores podem variar de acordo com a cor original da íris do usuário.,https://solotica.com.br/produto/solflex-natural-colors/,2026-01-30T20:00:39.901Z,200
solflex-natural-colors-cristal,SOLFLEX NATURAL COLORS - Cristal,solflex-natural-colors-cristal,,,,Lentes coloridas mensais (troca programada) em sete cores fantásticas: Mel; Ocre; Quartzo; Esmeralda; Cristal; Topázio; Verde. As imagens do teste virtual são meramente ilustrativas - as cores podem variar de acordo com a cor original da íris do usuário.,https://solotica.com.br/produto/solflex-natural-colors/,2026-01-30T20:00:39.901Z,200
solflex-natural-colors-ocre,SOLFLEX NATURAL COLORS - Ocre,solflex-natural-colors-ocre,,,,Lentes coloridas mensais (troca programada) em sete cores fantásticas: Mel; Ocre; Quartzo; Esmeralda; Cristal; Topázio; Verde. As imagens do teste virtual são meramente ilustrativas - as cores podem variar de acordo com a cor original da íris do usuário.,https://solotica.com.br/produto/solflex-natural-colors/,2026-01-30T20:00:39.901Z,200
solflex-natural-colors-quartzo,SOLFLEX NATURAL COLORS - Quartzo,solflex-natural-colors-quartzo,,,,Lentes coloridas mensais (troca programada) em sete cores fantásticas: Mel; Ocre; Quartzo; Esmeralda; Cristal; Topázio; Verde. As imagens do teste virtual são meramente ilustrativas - as cores podem variar de acordo com a cor original da íris do usuário.,https://solotica.com.br/produto/solflex-natural-colors/,2026-01-30T20:00:39.901Z,200
solflex-color-hype,SOLFLEX COLOR HYPE,solflex-color-hype,,,,"Lentes de troca programada em cores impactantes para efeitos teatrais e ocasiões especiais. Disponível nas cores amarela, branca e vermelha. As imagens do teste virtual são meramente ilustrativas - as cores podem variar de acordo com a cor original da íris do usuário.",https://solotica.com.br/produto/solflex-color-hype/,2026-01-30T20:00:42.986Z,200
best-fit-full,BEST FIT FULL,best-fit-full,,,,"Materiais • Optimum Extra (DK FATT 100) • Boston XO™ (DK FATT 100) Graus -25,00 a +25,00D Diâmetro 9,2 a 10,6mm K 37,50 a 50,50",https://solotica.com.br/produto/best-fit-full/,2026-01-30T20:00:46.225Z,200
asferica-best-fit,BEST FIT,asferica-best-fit,,,,"Lente de contato rígida com desenho multicurva, que proporciona maior estabilidade em córneas irregulares, em função do desenho da lente acompanhar a anatomia da córnea. Desenho personalizado, onde a face posterior da lente é desenvolvida com anatomia multicurva, e a face anterior da lente com desenho cilíndrico. Indicada para portadores de astigmatismo residual, permitindo assim melhor acuidade visual ao usuário. Desenho personalizado cuja face posterior da lente é desenvolvida com duas curvaturas asféricas, projetadas para equilibrar a diferença dos meridianos da córnea. Indicada para portadores de alto Astigmatismo corneano, não adaptados com lentes esféricas.",https://solotica.com.br/produto/asferica-best-fit/,2026-01-30T20:00:49.419Z,200
